Size;Speed;StartingPredators;StartingPrey;EnergyMax;EnergyMin;EnergyMoveCost;EnergyFood;EnergyStart;ReproductionRequirement;ReproductionCost;BaseEnergyCost;PlantGrowthPerTick;TurnSpeed;StartingPlants;SPeciationFreshhold;AdddNodeMutationRate;AddConnectionMutationRate;WeightMutationRate;RemoveConnectionRate;PreyVisionAngel;PreyVisionAngels;PreyVisionRange;PreyInputNodes;PredatorVisionAngel;PredatorVisionAngels;PredatorVisionRange;PredatorInputNodes
125;1;200;400;100;0;0.125;45;25;70;60;0.075;0.75;45;0.01;0.0001;50;15;20;1;35;6;18;12;35;6;18;6
tick;PreyPopulation;PredatorPopulation;PlantPopulation;PreyDeathCausePredator;PreyDeathCauseStarvation;PreyDeathCauseAge;PreyDeathCauseEdge;PredatorDeathCauseStarvation;PredatorDeathCauseAge;PredatorDeathCauseEdge;PlantDeathCausePrey;PreyAvredgeGenomeSize;PredatorAvredgeGenomeSize;PreyTimeSinceLastFood;PredatorTimeSinceLastFood;PreyAvredgeLifeSpan;PredatorAvredgeLifeSpan;PreyChildren;PredatorChildren;PreyDeath;PredatorDeath
197;338;233;265;0;0;0;0;0;0;0;0;1.130178;1.177397;10.81361;24.26609;NaN;NaN;0;0;0;0
198;337;233;265;0;1;0;0;0;0;0;0;1.130367;1.177397;10.36795;24.51073;198;NaN;1;0;1;0
199;337;233;266;0;0;0;0;0;0;0;0;1.130367;1.177397;10.47181;24.75537;NaN;NaN;0;0;0;0
200;337;233;266;0;0;0;0;0;0;0;0;1.130367;1.177397;10.47775;25;NaN;NaN;0;0;0;0
201;337;233;266;1;0;0;0;0;0;0;0;1.130466;1.177397;10.5816;25.24463;201;NaN;0;0;1;0
202;337;234;267;0;0;0;0;0;0;0;0;1.130466;1.177826;10.68843;25.38461;NaN;NaN;0;0;0;0
203;336;234;268;1;0;0;0;0;0;0;0;1.130655;1.177826;10.625;24.76923;203;NaN;0;0;1;0
204;336;234;269;0;0;0;0;0;0;0;0;1.130655;1.177826;10.72917;25.01709;NaN;NaN;0;0;0;0
205;335;234;269;1;0;0;0;0;0;0;0;1.130548;1.177826;10.86567;25.26496;205;NaN;0;0;1;0
206;335;234;269;0;0;0;0;0;0;0;0;1.130548;1.177826;10.97015;25.51709;NaN;NaN;0;0;0;0
207;336;234;270;0;0;0;0;0;0;0;0;1.130655;1.177826;11.04464;25.76923;NaN;NaN;0;0;0;0
208;335;233;271;0;1;0;0;1;0;0;0;1.130548;1.177397;10.56716;25.43348;208;208;1;1;1;1
209;334;233;272;1;0;0;0;0;0;0;0;1.13044;1.177397;10.70359;25.6824;209;NaN;0;0;1;0
210;333;233;273;1;0;0;0;1;0;0;0;1.130331;1.177397;10.84084;25.26609;209;105;0;1;1;1
211;333;233;274;0;0;0;0;1;0;0;0;1.130331;1.178112;10.94595;24.61373;NaN;211;0;1;0;1
212;332;233;275;1;0;0;0;0;0;0;0;1.130523;1.178112;11.08434;24.71674;212;NaN;0;0;1;0
213;332;234;275;0;0;0;0;0;0;0;0;1.130523;1.177826;11.13855;24.8547;NaN;NaN;0;0;0;0
214;333;233;276;0;0;0;0;1;0;0;0;1.130931;1.177397;11.21021;24.29185;NaN;214;0;1;0;1
215;333;233;277;0;0;0;0;0;0;0;0;1.130931;1.177397;11.31532;24.53219;NaN;NaN;0;0;0;0
216;333;232;274;0;0;0;0;1;0;0;0;1.130931;1.177683;11.12913;23.95259;NaN;216;0;1;0;1
217;332;232;273;2;0;0;0;0;0;0;0;1.130824;1.177683;11.0753;23.99569;216.5;NaN;0;0;2;0
218;332;232;274;1;0;0;0;0;0;0;0;1.130924;1.177683;11.13554;24.23707;218;NaN;2;0;1;0
219;332;232;275;0;0;0;0;0;0;0;0;1.130924;1.177683;11.24699;24.48276;NaN;NaN;0;0;0;0
220;332;232;273;0;0;0;0;0;0;0;0;1.130924;1.177683;11.05422;24.72845;NaN;NaN;0;0;0;0
221;333;232;274;1;0;0;0;0;0;0;0;1.130831;1.177683;11.13213;24.64655;221;NaN;0;0;1;0
222;331;233;274;2;0;0;0;0;0;0;0;1.130816;1.177397;11.28399;24.28326;153;NaN;1;0;2;0
223;330;234;275;1;0;0;0;0;0;0;0;1.131011;1.177114;11.1697;24.42735;223;NaN;1;0;1;0
224;330;234;276;0;0;0;0;0;0;0;0;1.131011;1.177114;11.27576;24.67949;NaN;NaN;0;0;0;0
225;328;234;277;1;1;0;0;0;0;0;0;1.131098;1.177114;11.45122;24.93162;225;NaN;0;0;2;0
226;327;234;278;0;1;0;0;0;0;0;0;1.130989;1.177114;11.19572;25.18803;132;NaN;1;0;1;0
227;326;234;278;1;0;0;0;0;0;0;0;1.13088;1.177114;11.33436;25.40171;227;NaN;0;0;1;0
228;326;235;278;0;0;0;0;0;0;0;0;1.13088;1.17896;11.44172;25.54894;NaN;NaN;0;0;0;0
229;326;235;278;0;0;0;0;0;0;0;0;1.13088;1.17896;11.54908;25.80425;NaN;NaN;0;0;0;0
230;326;235;279;0;0;0;0;0;0;0;0;1.13088;1.17896;11.65644;26.05957;NaN;NaN;0;0;0;0
231;326;235;279;0;0;0;0;0;0;0;0;1.13088;1.17896;11.7638;26.31489;NaN;NaN;0;0;0;0
232;326;235;280;0;0;0;0;0;0;0;0;1.13088;1.17896;11.87423;26.57021;NaN;NaN;0;0;0;0
233;325;235;280;1;0;0;0;0;0;0;0;1.130462;1.17896;11.92923;26.82553;20;NaN;0;0;1;0
234;326;235;281;0;0;0;0;0;0;0;0;1.130266;1.17896;12;27.08511;NaN;NaN;0;0;0;0
235;326;235;281;0;0;0;0;0;0;0;0;1.130266;1.17896;12.10736;27.34468;NaN;NaN;0;0;0;0
236;326;235;281;0;0;0;0;0;0;0;0;1.130266;1.17896;12.21472;27.60426;NaN;NaN;0;0;0;0
237;326;235;282;0;0;0;0;0;0;0;0;1.130266;1.17896;12.32209;27.86383;NaN;NaN;0;0;0;0
238;326;235;283;0;0;0;0;0;0;0;0;1.130266;1.17896;12.42945;28.1234;NaN;NaN;0;0;0;0
239;325;235;284;1;0;0;0;0;0;0;0;1.130154;1.17896;12.57538;28.26809;239;NaN;0;0;1;0
240;324;235;285;1;0;0;0;0;0;0;0;1.13035;1.17896;12.65123;28.52766;240;NaN;1;0;1;0
241;324;235;285;0;0;0;0;0;0;0;0;1.13035;1.17896;12.75617;28.79149;NaN;NaN;0;0;0;0
242;324;235;285;0;0;0;0;0;0;0;0;1.13035;1.17896;12.8642;29.05532;NaN;NaN;0;0;0;0
243;324;235;285;0;0;0;0;0;0;0;0;1.13035;1.17896;12.76235;29.31915;NaN;NaN;0;0;0;0
244;324;235;286;1;0;0;0;0;0;0;0;1.130453;1.17896;12.78395;29.58298;244;NaN;1;0;1;0
245;324;235;287;0;0;0;0;0;0;0;0;1.130453;1.17896;12.88889;29.85106;NaN;NaN;0;0;0;0
246;322;235;287;2;0;0;0;0;0;0;0;1.130643;1.17896;12.31366;30.11915;246;NaN;0;0;2;0
247;322;235;288;0;0;0;0;0;0;0;0;1.130643;1.17896;12.41615;30.39574;NaN;NaN;0;0;0;0
248;322;235;289;0;0;0;0;0;0;0;0;1.130643;1.17896;12.51863;30.67234;NaN;NaN;0;0;0;0
249;321;235;290;1;0;0;0;0;0;0;0;1.13053;1.17896;12.66044;30.84681;249;NaN;0;0;1;0
250;320;236;291;0;1;0;0;0;0;0;0;1.130626;1.179615;12.80313;30.99153;250;NaN;0;0;1;0
251;319;235;292;0;1;0;0;1;0;0;0;1.130826;1.179906;12.94671;31.4;251;251;0;0;1;1
252;316;235;293;1;2;0;0;0;0;0;0;1.130486;1.179906;13.17405;31.6766;252;NaN;0;0;3;0
253;313;235;293;1;2;0;0;0;0;0;0;1.130778;1.179906;13.15655;31.73617;253;NaN;0;0;3;0
254;311;236;294;1;1;0;0;0;0;0;0;1.130762;1.180321;13.34727;31.63136;254;NaN;0;0;2;0
255;311;236;294;0;0;0;0;1;0;0;0;1.130762;1.181027;13.45338;31.91102;NaN;255;0;0;0;1
256;309;236;295;0;2;0;0;0;0;0;0;1.130961;1.181027;13.64725;32.19068;256;NaN;0;0;2;0
257;305;236;295;0;4;0;0;0;0;0;0;1.130711;1.181027;13.93443;32.47034;256.75;NaN;0;0;4;0
258;304;236;295;0;1;0;0;0;0;0;0;1.130593;1.181027;14.08882;32.75;258;NaN;0;0;1;0
259;302;234;296;1;1;0;0;2;0;0;0;1.130575;1.180912;14.29139;33.31197;259;259;0;0;2;2
260;300;233;297;1;1;0;0;1;0;0;0;1.13089;1.181212;14.36333;33.74249;172.5;260;1;0;2;1
261;293;233;298;1;6;0;0;0;0;0;0;1.131514;1.181212;14.8157;33.75107;261;NaN;0;0;7;0
262;291;233;299;0;2;0;0;1;0;0;0;1.131272;1.180496;15.02749;34.04292;262;262;0;0;2;1
263;290;233;300;1;0;0;0;0;0;0;0;1.13115;1.180496;15.18966;34.1073;263;NaN;0;0;1;0
264;289;233;301;1;0;0;0;1;0;0;0;1.131027;1.181927;15.35294;34.39914;264;264;0;0;1;1
265;285;231;301;1;3;0;0;2;0;0;0;1.131229;1.1823;15.6807;34.99567;210.75;265;0;0;4;2
266;282;229;302;1;2;0;0;2;0;0;0;1.131443;1.182194;15.82269;35.53275;266;266;0;0;3;2
267;281;230;302;0;1;0;0;0;0;0;0;1.131555;1.182126;15.98932;35.68261;267;NaN;0;0;1;0
268;281;228;303;0;0;0;0;2;0;0;0;1.131555;1.182749;16.09964;36.30263;NaN;268;0;0;0;2
269;278;228;303;1;2;0;0;0;0;0;0;1.131536;1.182749;16.38489;36.47807;269;NaN;0;0;3;0
270;276;229;303;0;2;0;0;0;0;0;0;1.132006;1.183164;16.61594;36.62445;270;NaN;0;0;2;0
271;274;227;303;1;1;0;0;2;0;0;0;1.132118;1.183064;16.85036;37.25551;271;271;0;0;2;2
272;271;226;303;0;3;0;0;1;0;0;0;1.132228;1.183137;17.15129;37.73451;272;272;0;0;3;1
273;270;225;303;1;0;0;0;1;0;0;0;1.132347;1.183457;17.33333;38.21778;273;273;0;0;1;1
274;269;224;303;0;1;0;0;1;0;0;0;1.132219;1.183532;17.51673;38.70982;274;274;0;0;1;1
275;268;223;304;0;1;0;0;1;0;0;0;1.132091;1.183109;17.70149;39.20628;275;275;0;0;1;1
276;265;221;305;1;2;0;0;2;0;0;0;1.132328;1.182755;17.85283;39.88688;276;276;0;0;3;2
277;262;218;306;1;2;0;0;3;0;0;0;1.131935;1.182212;18.17557;40.77064;205;277;0;0;3;3
278;259;216;307;2;1;0;0;2;0;0;0;1.132305;1.182871;18.50579;41.17593;278;278;0;0;3;2
279;257;217;307;1;1;0;0;1;0;0;0;1.132427;1.182796;18.77043;41.20737;169;279;0;0;2;1
280;255;215;308;1;1;0;0;3;0;0;0;1.13242;1.182429;19.03922;41.31163;280;280;0;0;2;3
281;251;216;308;2;2;0;0;0;0;0;0;1.132671;1.182356;19.46614;40.46296;281;NaN;0;0;4;0
282;250;216;309;0;1;0;0;1;0;0;0;1.132935;1.182356;19.672;40.80556;282;282;0;0;1;1
283;249;215;310;0;1;0;0;1;0;0;0;1.132799;1.182688;19.87952;41.33953;283;283;0;0;1;1
284;247;214;311;1;1;0;0;1;0;0;0;1.133335;1.183022;20.17004;41.86449;284;284;0;0;2;1
285;247;215;312;1;0;0;0;0;0;0;0;1.133335;1.183463;20.29959;42.0093;285;NaN;0;0;1;0
286;247;216;312;0;0;0;0;0;0;0;0;1.133335;1.183128;20.42915;42.15741;NaN;NaN;0;0;0;0
287;246;215;313;0;1;0;0;1;0;0;0;1.133199;1.183463;20.64228;42.69767;287;287;0;0;1;1
288;243;214;313;0;3;0;0;1;0;0;0;1.133472;1.183022;21.02881;43.24299;288;288;0;0;3;1
289;241;213;314;1;1;0;0;1;0;0;0;1.133612;1.182577;21.34025;43.59155;289;289;0;0;2;1
290;240;214;315;0;1;0;0;0;0;0;0;1.13389;1.18458;21.56667;43.73365;290;NaN;0;0;1;0
291;237;212;316;0;3;0;0;2;0;0;0;1.133757;1.183701;21.9789;44.49528;291;290.5;0;0;3;2
292;237;210;317;0;0;0;0;2;0;0;0;1.133757;1.184392;22.11814;45.27143;NaN;292;0;0;0;2
293;236;209;316;0;1;0;0;1;0;0;0;1.133617;1.184211;21.88983;45.84211;293;292;0;0;1;1
294;234;209;317;0;2;0;0;0;0;0;0;1.133762;1.184211;22.21795;46.19617;294;NaN;0;0;2;0
295;231;207;318;0;3;0;0;2;0;0;0;1.133335;1.184917;22.64935;47;295;295;0;0;3;2
296;229;207;318;1;1;0;0;0;0;0;0;1.13348;1.184917;22.64192;47.35749;296;NaN;0;0;2;0
297;228;206;318;1;0;0;0;1;0;0;0;1.133335;1.185275;22.88158;47.95146;297;297;0;0;1;1
298;227;206;318;0;1;0;0;0;0;0;0;1.133188;1.185275;23.12335;48.32039;298;NaN;0;0;1;0
299;226;203;318;0;1;0;0;3;0;0;0;1.133335;1.186098;23.36726;49.40887;299;299;0;0;1;3
300;224;201;318;2;0;0;0;2;0;0;0;1.133037;1.186015;23.71875;50.08458;300;300;0;0;2;2
301;222;201;318;0;2;0;0;1;0;0;0;1.133034;1.186015;24.07658;50.46766;301;301;0;0;2;1
302;220;201;318;0;2;0;0;0;0;0;0;1.133183;1.186015;23.86364;50.85075;302;NaN;0;0;2;0
303;218;201;319;0;2;0;0;0;0;0;0;1.132876;1.186015;24.22936;51.23383;302;NaN;0;0;2;0
304;216;200;320;1;1;0;0;1;0;0;0;1.132872;1.185556;24.60185;51.72;304;304;0;0;2;1
305;215;200;321;1;0;0;0;1;0;0;0;1.13318;1.184723;24.86512;51.625;305;305;0;0;1;1
306;213;200;321;0;2;0;0;1;0;0;0;1.132865;1.184445;25.24883;52.01;306;306;0;0;2;1
307;209;198;322;1;3;0;0;2;0;0;0;1.132697;1.185186;24.42105;52.92424;307;307;0;0;4;2
308;208;197;323;0;1;0;0;2;0;0;0;1.132854;1.184716;24.6875;53.58883;308;307.5;0;0;1;2
309;206;196;324;0;2;0;0;1;0;0;0;1.132525;1.184808;25.07767;54.2602;309;309;0;0;2;1
310;205;196;325;1;0;0;0;0;0;0;0;1.132684;1.184808;25.35122;54.4949;310;NaN;0;0;1;0
311;204;196;326;1;0;0;0;1;0;0;0;1.133008;1.184808;25.62745;54.7602;311;311;0;0;1;1
312;204;195;327;0;0;0;0;1;0;0;0;1.133008;1.184331;25.77941;55.44102;NaN;311;0;0;0;1
313;202;195;327;1;1;0;0;0;0;0;0;1.133004;1.184331;26.18812;54.88205;191.5;NaN;0;0;2;0
314;202;196;328;0;0;0;0;0;0;0;0;1.133004;1.184808;26.34653;55;NaN;NaN;0;0;0;0
315;201;195;329;0;1;0;0;1;0;0;0;1.133334;1.185186;26.63682;55.68205;315;315;0;0;1;1
316;200;194;329;0;1;0;0;1;0;0;0;1.133668;1.185567;26.93;56.37114;316;316;0;0;1;1
317;198;193;329;1;1;0;0;1;0;0;0;1.133334;1.18509;27.36364;57.06736;317;317;0;0;2;1
318;198;190;330;0;0;0;0;3;0;0;0;1.133334;1.183334;27.52525;58.38421;NaN;303;0;0;0;3
319;197;189;331;1;0;0;0;1;0;0;0;1.133673;1.183422;26.46193;59.11111;319;319;1;0;1;1
320;197;189;331;0;0;0;0;0;0;0;0;1.133673;1.183422;26.61929;59.53439;NaN;NaN;0;0;0;0
321;192;188;331;1;4;0;0;1;0;0;0;1.134202;1.183511;27.47396;59.56915;321;321;0;0;5;1
322;192;188;332;0;1;0;0;1;0;0;0;1.134202;1.183511;27.63542;59.99468;322;322;0;0;1;1
323;191;187;332;0;1;0;0;1;0;0;0;1.134032;1.183007;27.94241;60.74332;323;323;0;0;1;1
324;191;186;333;0;0;0;0;1;0;0;0;1.134032;1.182498;28.10471;61.5;NaN;324;0;0;0;1
325;188;185;334;1;2;0;0;1;0;0;0;1.134043;1.182884;28.71808;62.26487;325;325;0;0;3;1
326;186;183;334;0;2;0;0;2;0;0;0;1.133693;1.183668;29.19355;63.38798;326;326;0;0;2;2
327;184;183;334;0;2;0;0;0;0;0;0;1.133878;1.183668;29.46739;63.8306;327;NaN;0;0;2;0
328;184;183;334;0;1;0;0;0;0;0;0;1.134059;1.183668;29.63587;64.27322;328;NaN;0;0;1;0
329;180;182;334;0;4;0;0;1;0;0;0;1.13426;1.183761;30.46667;65.07143;329;329;0;0;4;1
330;178;181;335;0;2;0;0;1;0;0;0;1.133896;1.183242;30.98315;65.87846;330;330;0;0;2;1
331;176;181;336;1;1;0;0;0;0;0;0;1.133902;1.183242;31.51136;66.32597;331;NaN;0;0;2;0
332;173;181;336;0;3;0;0;0;0;0;0;1.13449;1.183242;31.50867;66.77901;276.3333;NaN;1;0;3;0
333;170;180;337;2;1;0;0;1;0;0;0;1.13451;1.183643;30.44706;67.60555;333;333;0;0;3;1
334;165;180;338;2;3;0;0;1;0;0;0;1.134546;1.182717;30.8303;67.68889;334;334;0;0;5;1
335;163;181;338;0;2;0;0;0;0;0;0;1.134152;1.183242;31.38037;67.78453;335;NaN;0;0;2;0
336;161;178;339;1;1;0;0;3;0;0;0;1.133748;1.184458;31.9441;67.32022;336;336;0;2;2;3
337;160;177;340;0;1;0;0;2;0;0;0;1.133959;1.182989;32.31875;68.17514;337;337;0;0;1;2
338;157;176;341;2;1;0;0;1;0;0;0;1.133546;1.18245;33.11465;68.42614;306;338;0;0;3;1
339;154;175;341;0;3;0;0;1;0;0;0;1.132901;1.182858;33.94156;69.29714;339;339;0;0;3;1
340;154;175;342;0;0;0;0;0;0;0;0;1.132901;1.182858;34.12337;69.77715;NaN;NaN;0;0;0;0
341;153;175;342;0;1;0;0;0;0;0;0;1.133116;1.182858;34.52941;70.25714;341;NaN;0;0;1;0
342;152;174;343;0;2;0;0;1;0;0;0;1.132895;1.18327;34.94737;71.14368;342;342;0;0;2;1
343;151;173;343;0;1;0;0;1;0;0;0;1.133334;1.183687;35.37086;72.04046;343;343;0;0;1;1
344;151;173;344;0;0;0;0;0;0;0;0;1.133334;1.183687;35.56954;72.52601;NaN;NaN;0;0;0;0
345;147;173;344;2;2;0;0;0;0;0;0;1.132426;1.183687;36.7415;71.37572;345;NaN;0;0;4;0
346;145;174;345;0;2;0;0;1;0;0;0;1.131954;1.182312;37.45517;71.44827;346;346;0;0;2;1
347;140;173;346;1;4;0;0;1;0;0;0;1.132857;1.181761;38.97857;72.05202;278.8;347;0;0;5;1
348;140;172;346;0;0;0;0;2;0;0;0;1.132857;1.18314;39.18571;72.9593;NaN;347.5;0;0;0;2
349;139;171;347;0;1;0;0;1;0;0;0;1.132614;1.183237;39.67626;73.87719;349;349;0;0;1;1
350;138;171;347;0;1;0;0;0;0;0;0;1.13285;1.183237;40.17391;74.36842;350;NaN;0;0;1;0
351;137;169;347;0;1;0;0;2;0;0;0;1.132603;1.18409;39.08029;75.74556;351;351;0;0;1;2
352;136;168;348;0;1;0;0;1;0;0;0;1.132353;1.184194;39.58088;76.69643;352;352;0;0;1;1
353;134;166;348;0;2;0;0;2;0;0;0;1.131841;1.18407;40.38806;78.1265;353;353;0;0;2;2
354;132;166;348;0;2;0;0;0;0;0;0;1.132071;1.18407;41.22727;78.63253;354;NaN;0;0;2;0
355;132;164;348;0;0;0;0;2;0;0;0;1.132071;1.182928;41.45454;80.10366;NaN;355;0;0;0;2
356;131;163;349;0;1;0;0;1;0;0;0;1.131806;1.182346;42;81.11043;356;355;0;0;1;1
357;130;163;350;0;1;0;0;0;0;0;0;1.132307;1.182346;42.55384;81.62577;357;NaN;0;0;1;0
358;129;163;351;0;1;0;0;0;0;0;0;1.132041;1.182346;43.11628;82.14111;358;NaN;0;0;1;0
359;129;162;350;0;0;0;0;1;0;0;0;1.132041;1.181757;40.57364;83.16666;NaN;359;0;0;0;1
360;129;160;350;0;1;0;0;2;0;0;0;1.131783;1.180557;40.8062;84.73125;360;359.5;0;0;1;2
361;128;158;351;0;1;0;0;2;0;0;0;1.13151;1.181435;41.35938;84.83544;361;361;0;2;1;2
362;127;158;351;0;1;0;0;0;0;0;0;1.131758;1.181435;41.92126;85.36076;362;NaN;0;0;1;0
363;125;157;352;0;2;0;0;1;0;0;0;1.131199;1.18153;42.832;86.43312;363;363;0;0;2;1
364;124;157;353;0;1;0;0;0;0;0;0;1.130913;1.18153;43.41935;86.96178;364;NaN;0;0;1;0
365;123;157;354;0;1;0;0;0;0;0;0;1.130623;1.18153;44.01626;87.49045;365;NaN;0;0;1;0
366;121;157;355;1;1;0;0;0;0;0;0;1.130853;1.18153;43.19835;88.01911;366;NaN;0;0;2;0
367;120;157;356;0;1;0;0;1;0;0;0;1.130555;1.182945;43.8;88.55414;367;367;0;0;1;1
368;118;157;356;0;2;0;0;0;0;0;0;1.129943;1.182945;44.78814;89.08917;368;NaN;0;0;2;0
369;116;156;356;0;2;0;0;1;0;0;0;1.129309;1.183406;45.81034;90.19872;369;369;0;0;2;1
370;115;156;356;0;1;0;0;0;0;0;0;1.128985;1.183406;46.46087;90.73718;370;NaN;0;0;1;0
371;110;156;357;0;5;0;0;0;0;0;0;1.127272;1.183406;48.83636;91.27564;371;NaN;0;0;5;0
372;105;156;358;2;4;0;0;0;0;0;0;1.127936;1.183406;51.4381;91.57051;372;NaN;0;0;6;0
373;104;159;359;0;1;0;0;0;0;0;0;1.127563;1.188331;52.21154;90.38364;373;NaN;0;0;1;0
374;104;159;360;0;0;0;0;0;0;0;0;1.127563;1.188331;52.49038;90.92453;NaN;NaN;0;0;0;0
375;101;159;361;0;3;0;0;0;0;0;0;1.126402;1.188331;54.33663;91.46541;375;NaN;0;0;3;0
376;100;157;362;0;1;0;0;2;0;0;0;1.126666;1.18896;55.17;93.17834;376;376;0;0;1;2
377;97;157;363;0;3;0;0;0;0;0;0;1.126116;1.18896;57.17526;93.72611;333;NaN;0;0;3;0
378;97;157;364;0;0;0;0;0;0;0;0;1.126116;1.18896;57.47423;94.27389;NaN;NaN;0;0;0;0
379;95;156;365;0;2;0;0;1;0;0;0;1.127368;1.187323;58.98948;95.42949;379;378;0;0;2;1
380;94;155;365;1;0;0;0;1;0;0;0;1.128013;1.187814;56.29787;94.79355;380;380;0;0;1;1
381;92;152;365;0;2;0;0;4;0;0;0;1.127173;1.191521;57.82609;97.23026;381;381;0;0;2;4
382;91;151;366;0;1;0;0;1;0;0;0;1.126739;1.19095;58.76923;98.44371;382;382;0;0;1;1
383;88;148;366;1;2;0;0;3;0;0;0;1.126515;1.191067;61.09091;101.0203;383;383;0;0;3;3
384;84;146;367;0;4;0;0;2;0;0;0;1.124603;1.192162;64.33334;103;384;384;0;0;4;2
385;81;145;368;0;3;0;0;1;0;0;0;1.125102;1.192721;67.06173;104.3103;385;385;0;0;3;1
386;80;144;368;0;1;0;0;1;0;0;0;1.124583;1.193288;68.25;105.6389;386;386;0;0;1;1
387;79;143;369;0;1;0;0;1;0;0;0;1.12405;1.193474;69.46835;106.986;387;387;0;0;1;1
388;78;143;370;0;1;0;0;0;0;0;0;1.123504;1.193474;70.71795;107.5944;388;NaN;0;0;1;0
389;78;143;371;0;0;0;0;0;0;0;0;1.123504;1.193474;71.07692;108.2028;NaN;NaN;0;0;0;0
390;76;141;372;0;2;0;0;2;0;0;0;1.122368;1.19346;73.31579;110.3546;390;390;0;0;2;2
391;75;141;373;0;1;0;0;0;0;0;0;1.121777;1.19346;74.66666;110.9716;391;NaN;0;0;1;0
392;73;141;374;0;2;0;0;0;0;0;0;1.121461;1.19346;77.09589;111.5887;392;NaN;0;0;2;0
393;73;141;374;0;0;0;0;0;0;0;0;1.121461;1.19346;77.47945;112.2057;NaN;NaN;0;0;0;0
394;72;140;375;1;0;0;0;1;0;0;0;1.121759;1.192858;78.94444;113.5286;394;394;0;0;1;1
395;70;140;376;0;2;0;0;1;0;0;0;1.121905;1.194048;81.6;114.15;395;395;0;0;2;1
396;68;140;377;1;1;0;0;0;0;0;0;1.122059;1.194048;79.64706;114.2357;396;NaN;0;0;2;0
397;67;141;378;0;1;0;0;0;0;0;0;1.121393;1.19346;81.23881;114.0426;397;NaN;0;0;1;0
398;64;139;379;0;3;0;0;2;0;0;0;1.120312;1.193446;85.46875;116.3093;398;387.5;0;0;3;2
399;62;139;379;0;2;0;0;0;0;0;0;1.118817;1.193446;88.66129;116.9352;399;NaN;0;0;2;0
400;61;136;380;0;1;0;0;3;0;0;0;1.119672;1.195262;90.55738;120.1544;400;400;0;0;1;3
401;58;135;381;0;3;0;0;1;0;0;0;1.118391;1.195886;95.70689;121.6889;401;401;0;0;3;1
402;57;134;381;0;1;0;0;1;0;0;0;1.117544;1.196518;97.85965;123.2463;402;402;0;0;1;1
403;52;133;382;0;5;0;0;1;0;0;0;1.116026;1.195907;107.7885;124.8271;402.8;402;0;0;5;1
404;52;131;383;0;1;0;0;2;0;0;0;1.116026;1.19593;108.3077;127.3969;404;404;0;0;1;2
405;50;131;384;0;2;0;0;0;0;0;0;1.117333;1.19593;113.18;128.0611;405;NaN;0;0;2;0
406;48;130;385;0;2;0;0;1;0;0;0;1.115278;1.1953;118.4583;129.7154;406;406;0;0;2;1
407;48;129;386;0;0;0;0;1;0;0;0;1.115278;1.195522;119.0208;131.3954;NaN;407;0;0;0;1
408;47;129;387;0;1;0;0;0;0;0;0;1.114184;1.195522;122.1277;132.0698;408;NaN;0;0;1;0
409;44;128;388;0;3;0;0;1;0;0;0;1.112879;1.196181;131.0682;133.7813;409;409;0;0;3;1
410;42;127;389;0;3;0;0;1;0;0;0;1.112698;1.196851;137.9524;135.5197;410;410;0;0;3;1
411;41;126;389;0;1;0;0;1;0;0;0;1.113821;1.196209;141.9756;137.2857;411;411;0;0;1;1
412;39;126;390;0;2;0;0;0;0;0;0;1.111111;1.196209;149.9487;137.9762;412;NaN;0;0;2;0
413;38;125;390;0;1;0;0;1;0;0;0;1.109649;1.195556;152.9737;139.776;413;413;0;0;1;1
414;38;125;391;0;1;0;0;0;0;0;0;1.113158;1.195556;153.6842;140.472;414;NaN;0;0;1;0
415;37;123;391;0;1;0;0;2;0;0;0;1.114414;1.195574;158.5676;143.4634;415;415;0;0;1;2
416;36;123;392;0;1;0;0;0;0;0;0;1.112963;1.195574;163.7222;144.1707;416;NaN;0;0;1;0
417;35;122;393;0;1;0;0;1;0;0;0;1.111429;1.196267;169.1714;146.0656;417;417;0;0;1;1
418;33;122;394;0;2;0;0;0;0;0;0;1.111111;1.196267;180.2424;146.7787;418;NaN;0;0;2;0
419;32;122;395;0;1;0;0;0;0;0;0;1.1125;1.196267;180.9063;147.4918;419;NaN;2;0;1;0
420;31;122;396;0;1;0;0;0;0;0;0;1.113979;1.196267;187.5806;148.2049;420;NaN;0;0;1;0
421;31;122;397;0;0;0;0;0;0;0;0;1.113979;1.196267;188.4194;148.918;NaN;NaN;0;0;0;0
422;30;122;398;1;0;0;0;0;0;0;0;1.114444;1.196267;188.2;148.1393;222;NaN;0;0;1;0
423;30;123;398;0;0;0;0;0;0;0;0;1.114444;1.196929;189.0333;147.6423;NaN;NaN;0;0;0;0
424;30;123;399;0;0;0;0;0;0;0;0;1.114444;1.196929;189.8667;148.3496;NaN;NaN;0;0;0;0
425;30;123;400;0;0;0;0;0;0;0;0;1.114444;1.196929;190.7;149.0569;NaN;NaN;0;0;0;0
426;29;123;400;1;0;0;0;0;0;0;0;1.116092;1.196929;192.3793;149.7642;426;NaN;2;0;1;0
427;30;124;401;0;0;0;0;0;0;0;0;1.114444;1.197581;186.7667;149.2661;NaN;NaN;0;0;0;0
428;30;124;401;0;0;0;0;0;0;0;0;1.114444;1.197581;187.5667;149.9758;NaN;NaN;0;0;0;0
429;30;123;402;0;0;0;0;1;0;0;0;1.114444;1.198284;188.3667;148.439;NaN;429;0;1;0;1
